ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
17840245,2016-05-11 11:02:50,633G - Yash And Trees,GNU C++11,Wrong answer on test 3,3166 ms,71000 KB
17812595,2016-05-08 23:27:38,343C - Read Time,GNU C++11,Accepted,93 ms,3700 KB
17812390,2016-05-08 23:03:33,343C - Read Time,GNU C++11,Wrong answer on test 5,15 ms,3700 KB
17805759,2016-05-08 12:58:31,486E - LIS of Sequence,GNU C++11,Accepted,234 ms,17400 KB
17805460,2016-05-08 12:24:55,486E - LIS of Sequence,GNU C++11,Wrong answer on test 5,187 ms,17300 KB
17805324,2016-05-08 12:12:11,486E - LIS of Sequence,GNU C++11,Wrong answer on test 5,187 ms,17200 KB
17804901,2016-05-08 11:34:22,486E - LIS of Sequence,GNU C++11,Wrong answer on test 4,15 ms,11500 KB
17804354,2016-05-08 10:50:22,311B - Cats Transport,GNU C++11,Accepted,561 ms,84400 KB
17804317,2016-05-08 10:47:17,311B - Cats Transport,GNU C++11,Accepted,826 ms,84400 KB
17799934,2016-05-08 00:40:34,321E - Ciel and Gondolas,GNU C++11,Accepted,1214 ms,203100 KB
17799926,2016-05-08 00:39:26,321E - Ciel and Gondolas,GNU C++11,Compilation error,0 ms,0 KB
17799860,2016-05-08 00:29:45,321E - Ciel and Gondolas,GNU C++11,Time limit exceeded on test 12,4000 ms,202700 KB
17799475,2016-05-07 23:42:39,673E - Levels and Regions,GNU C++11,Accepted,623 ms,96100 KB
17799452,2016-05-07 23:40:48,673E - Levels and Regions,GNU C++11,Runtime error on test 10,15 ms,96000 KB
17799410,2016-05-07 23:37:16,673E - Levels and Regions,GNU C++11,Runtime error on test 10,15 ms,96100 KB
17799239,2016-05-07 23:23:49,673E - Levels and Regions,GNU C++11,Runtime error on test 10,15 ms,96000 KB
17799195,2016-05-07 23:19:58,673E - Levels and Regions,GNU C++11,Runtime error on test 10,15 ms,49100 KB
17789155,2016-05-07 19:01:17,674B - Bear and Two Paths,GNU C++11,Accepted,15 ms,2200 KB
17788919,2016-05-07 18:59:22,674B - Bear and Two Paths,GNU C++11,Wrong answer on pretest 4,0 ms,2000 KB
17781061,2016-05-07 18:11:21,674A - Bear and Colors,GNU C++11,Accepted,46 ms,3300 KB
17750104,2016-05-06 00:33:48,670E - Correct Bracket Sequence Editor,GNU C++11,Accepted,264 ms,26400 KB
17747679,2016-05-05 21:29:51,670F - Restore a Number,GNU C++11,Wrong answer on pretest 4,15 ms,4000 KB
17747195,2016-05-05 21:26:31,670F - Restore a Number,GNU C++11,Wrong answer on pretest 5,0 ms,4000 KB
17745976,2016-05-05 21:16:36,670F - Restore a Number,GNU C++11,Wrong answer on pretest 5,15 ms,4000 KB
17739511,2016-05-05 20:27:30,670E - Correct Bracket Sequence Editor,GNU C++11,Time limit exceeded on pretest 12,2000 ms,26200 KB
17737909,2016-05-05 20:17:42,670E - Correct Bracket Sequence Editor,GNU C++11,Time limit exceeded on pretest 12,2000 ms,26200 KB
